time,i_value,j_value,latitude,longitude,u_west_to_east_wind,v_south_to_north_wind,temprature,relative_humidity,vertical_velocity,pressure,water_vapour,turbulent_kinatic_energy,precipitation_rate,sensible_heat_flux,latent_heat_flux,tracer_concentration
15.3,12,43,33.256,-81.68,-5.54774,1.76796,20.05788,69.35403,23.21576,1010.71625,10.25981,1.09894,266.58652,-2.7385,6.25e-11,1
16.3,73,20,33.233,-81.619,-4.50066,0.92699,21.10858,63.73996,-1.49052,1010.73059,10.07575,1.833,267.88638,39.08268,0.0,0
14.0,14,47,33.26,-81.678,-5.02669,1.95769,19.04663,74.58366,88.64127,1011.25885,10.34097,1.30409,177.67427,3.30612,4.11e-11,1
12.9,73,55,33.268,-81.619,-5.09278,1.85267,17.15298,86.15161,-5.89041,1009.15881,10.60118,2.2661,172.42642,-10.21758,0.0,0
15.1,76,47,33.26,-81.616,-3.66453,1.03667,19.21695,74.66048,16.21697,1009.31342,10.4852,1.61002,261.00116,-1.06881,0.0,0
17.2,23,43,33.256,-81.669,-5.25444,2.67336,21.81532,54.3561,-51.47401,1009.51959,8.99342,0.77627,442.78558,85.51035,5.92e-11,1
14.2,8,44,33.257,-81.684,-7.06705,2.91473,18.89871,73.94133,-41.95108,1011.32501,10.15502,1.2379,288.36398,15.72764,3.02e-12,1
14.2,25,40,33.253,-81.667,-6.97494,2.26027,18.7519,75.6889,-22.72081,1010.01184,10.31174,1.06126,244.26218,3.34371,1.87e-10,1
15.8,14,27,33.24,-81.678,-5.10589,2.4421,20.8055,60.10975,-3.8216,1011.01404,9.3194,1.51006,210.51814,6.02534,0.0,0
15.4,30,44,33.257,-81.662,-6.07246,0.99486,19.88727,71.44576,2.42586,1011.14606,10.4507,0.8276,269.41635,2.43316,0.0,0
14.7,14,48,33.261,-81.678,-7.63123,0.86875,19.35431,72.85072,62.66593,1011.72235,10.2958,1.18695,290.62485,-5.26594,1.01e-12,1
12.4,35,40,33.253,-81.657,-5.62784,2.33372,17.19108,86.11092,-10.30752,1008.59875,10.62828,0.9129,38.15014,1.94164,5.94e-12,1
13.5,60,19,33.232,-81.632,-4.96861,1.27724,18.47231,78.20789,-4.99342,1012.38531,10.44108,1.87256,269.63528,1.68004,0.0,0
16.3,36,35,33.248,-81.656,-5.56484,2.20292,20.54058,63.22765,-157.2227,1008.57239,9.66451,0.80976,396.05817,25.83797,1.34e-12,1
16.4,11,50,33.263,-81.681,-4.95104,-1.0082,21.20822,64.95181,44.08654,1011.96466,10.31856,2.04591,366.17825,-3.51683,2.3e-12,1
15.9,7,50,33.263,-81.685,-5.17517,0.6934,20.82049,66.44855,81.48878,1012.29675,10.29819,1.98087,297.16846,16.62365,1.13e-11,1
13.6,17,46,33.259,-81.675,-5.84165,2.06673,18.31002,78.62375,-17.43713,1010.81305,10.40458,1.14582,166.34506,0.73712,7.76e-11,1
17.3,21,45,33.258,-81.671,-4.7841,2.89434,21.82505,54.77602,-114.37095,1009.92224,9.06363,0.83275,396.67285,16.5592,1.16e-10,1
15.4,25,38,33.251,-81.667,-5.53981,2.93423,19.6998,67.77036,-121.87871,1009.31812,9.81424,0.49235,280.08926,30.63953,5.74e-10,1
13.4,35,40,33.253,-81.657,-5.89138,2.20249,17.95504,80.57327,-11.62471,1009.97998,10.43141,1.01689,136.42964,1.65605,1.18e-09,1
15.9,12,48,33.261,-81.68,-6.64737,0.83692,20.33643,68.04649,-39.52031,1011.66364,10.23553,0.89252,338.12909,12.88895,2.3e-12,1
13.0,61,54,33.267,-81.631,-5.5355,1.70827,17.40263,84.49813,1.78752,1009.88501,10.55874,2.26029,185.89148,5.38989,0.0,0
14.8,13,14,33.227,-81.679,-4.67812,1.81808,19.70623,70.37195,77.23717,1010.70575,10.18087,2.1274,161.45749,55.54683,0.0,0
17.8,57,23,33.236,-81.635,-4.0457,4.07505,23.02464,46.83347,19.92185,1009.38019,8.35762,2.30452,611.94965,88.41988,0.0,0
15.2,9,34,33.247,-81.683,-3.91303,1.09177,20.19804,68.75652,86.89795,1010.9718,10.25942,1.34622,268.02563,-77.53796,0.0,0
17.5,37,51,33.264,-81.655,-5.98644,-0.43283,21.94405,58.0313,-37.35358,1008.56287,9.68847,1.29001,334.69131,6.48859,0.0,0
14.9,28,40,33.253,-81.664,-5.37937,1.89971,19.54487,72.15485,94.05025,1009.94794,10.33997,1.08132,197.25766,-5.8291,2.68e-12,1
13.1,19,43,33.256,-81.673,-6.07691,1.86938,17.70982,82.40514,-5.28436,1009.82715,10.50339,0.92617,112.93124,5.11727,6.46e-10,1
14.6,30,39,33.252,-81.662,-6.77556,2.29359,18.9816,75.04412,-68.10484,1009.50641,10.38018,1.36355,263.56961,-7.75379,1.29e-10,1
12.4,19,46,33.259,-81.673,-5.11184,1.90325,17.29484,85.75108,8.55701,1009.6839,10.64324,0.60696,35.69815,2.49934,2e-11,1
14.3,68,9,33.222,-81.624,-3.61405,2.23805,19.09596,74.20305,18.77806,1009.87585,10.33494,1.17749,295.14609,1.80623,0.0,0
14.4,37,37,33.25,-81.655,-6.58042,3.32894,18.69874,76.10718,-66.67905,1009.54468,10.33844,1.17515,287.49609,3.61898,3.9e-11,1
14.3,18,53,33.266,-81.674,-5.15628,3.68713,19.01613,73.92639,10.63108,1012.70471,10.21498,0.98275,386.77316,-10.66091,0.0,0
12.9,14,47,33.26,-81.678,-5.41562,1.76323,17.66532,83.19687,3.47759,1010.45392,10.56741,0.92829,90.8841,1.45172,1.08e-10,1
15.1,14,41,33.254,-81.678,-5.69282,1.9122,19.80454,69.50443,-20.04526,1010.3327,10.12209,0.8288,145.64621,-6.29342,2.07e-10,1
13.7,9,59,33.272,-81.683,-5.37479,3.0444,18.44179,77.67088,-26.87177,1010.5777,10.36813,1.69886,285.15613,-1.85131,0.0,0
15.4,27,64,33.277,-81.665,-5.51147,2.7367,19.55086,70.71478,-71.49047,1011.17786,10.1252,0.60325,216.935,12.38847,0.0,0
13.8,25,42,33.255,-81.667,-5.39275,2.31297,18.5195,77.50547,-45.07232,1010.65228,10.39681,1.01881,141.53133,2.38575,3.36e-11,1
16.2,8,6,33.219,-81.684,-6.11543,2.62515,21.09133,61.41803,31.15438,1010.30096,9.70234,1.77727,452.90485,64.7011,0.0,0
17.0,65,22,33.235,-81.627,-3.95474,0.90184,22.28596,56.73602,-15.99337,1010.18433,9.66093,1.60264,234.42987,-3.92113,0.0,0
17.4,10,65,33.278,-81.682,-5.35756,1.65273,21.78116,57.91997,-5.256,1008.29004,9.57459,1.73506,443.46579,6.64548,0.0,0
14.3,35,36,33.249,-81.657,-4.89284,1.09897,19.01112,75.06882,33.71819,1009.33124,10.40501,1.3196,208.81877,-3.36241,0.0,0
13.1,30,19,33.232,-81.662,-5.18965,1.8631,18.1321,79.78239,-4.24003,1009.52917,10.45181,2.02444,162.63628,1.361,0.0,0
12.1,14,44,33.257,-81.678,-5.77233,1.87946,17.18272,86.82046,14.77505,1008.4848,10.71127,0.70077,9.35816,0.81761,0.0,0
14.4,18,60,33.273,-81.674,-4.64437,1.04434,19.54103,72.30846,133.11853,1012.13928,10.33691,1.83983,290.40613,-8.38882,0.0,0
12.5,23,20,33.233,-81.669,-5.306,2.62043,17.56604,83.59698,-14.47963,1009.73553,10.55826,1.18855,44.82701,21.85602,0.0,0
12.2,75,51,33.264,-81.617,-5.47455,2.16355,16.64959,89.98093,-25.77946,1007.34668,10.73757,3.01522,104.67499,-11.27748,0.0,0
14.5,31,60,33.273,-81.661,-5.99243,3.44578,19.2162,73.21946,-9.14428,1012.8548,10.24561,1.3951,291.73987,10.25228,0.0,0
14.2,13,43,33.256,-81.679,-6.64373,1.5387,19.0794,73.92535,86.66488,1010.71149,10.27678,1.41172,175.1032,4.91424,1.17e-11,1
13.4,9,51,33.264,-81.683,-4.43316,2.19459,18.37635,78.5514,1.03198,1012.53082,10.42129,1.46496,234.88707,2.66053,8.48e-12,1
15.4,70,57,33.27,-81.622,-4.16515,0.792,19.7058,73.02026,17.53122,1010.84094,10.56213,1.64841,303.00171,-0.7419,0.0,0
14.2,17,43,33.256,-81.675,-8.34845,2.97,18.56772,76.18313,-106.96598,1010.38391,10.25368,0.78958,323.74115,8.77527,1.83e-10,1
12.4,76,21,33.234,-81.616,-4.9594,1.4593,17.10607,86.89565,-2.21308,1009.50165,10.65671,2.03243,112.99557,5.56648,0.0,0
17.1,29,35,33.248,-81.663,-6.64177,1.07479,21.71505,57.01305,20.25403,1007.97882,9.38832,1.24373,357.04358,-29.2026,0.0,0
14.6,17,45,33.258,-81.675,-6.52601,2.79748,19.2304,72.34563,-39.58179,1010.79376,10.15365,1.24806,240.95604,6.68612,3.49e-12,1
14.9,19,37,33.25,-81.673,-6.986,1.3805,19.16834,71.71097,-68.5043,1009.4187,10.03865,0.43536,174.92973,13.0878,2.68e-12,1
12.0,78,20,33.233,-81.614,-5.33602,1.51089,17.08418,87.36611,7.48361,1008.70374,10.70795,2.51008,39.66756,3.5692,0.0,0
12.8,52,11,33.224,-81.64,-4.91545,1.6122,17.87384,81.89922,11.83046,1011.42853,10.53256,1.85065,179.71017,2.33684,0.0,0
16.7,34,36,33.249,-81.658,-5.09228,0.25684,21.32678,61.57365,99.48632,1008.29163,9.89203,1.3419,252.0957,-26.67175,1.88e-09,1
15.5,16,14,33.227,-81.676,-4.5856,2.939,20.27165,66.7112,-48.96819,1010.40747,10.00636,1.89943,166.39456,33.0125,0.0,0
15.3,7,46,33.259,-81.685,-4.76224,0.36723,20.3076,68.98508,83.26015,1012.19812,10.35208,1.77163,286.93274,-83.51897,6.09e-11,1
15.2,13,52,33.265,-81.679,-5.29444,-0.22672,19.97969,70.27032,90.48792,1012.77582,10.32237,1.89494,290.83459,-56.85163,0.0,0
13.9,23,60,33.273,-81.669,-4.1163,2.46816,18.92309,75.16323,46.31058,1012.84875,10.32293,1.1839,195.02794,5.7707,0.0,0
13.2,22,42,33.255,-81.67,-6.34032,2.15229,17.79104,81.78545,-2.81821,1009.90295,10.47816,0.95893,130.38652,4.37793,2.5e-10,1
16.1,33,6,33.219,-81.659,-6.03104,2.74937,20.83829,62.48664,-61.25191,1010.20532,9.71608,1.47371,338.97162,10.0334,0.0,0
17.3,65,36,33.249,-81.627,-4.15792,1.7218,22.1176,56.60437,-19.59662,1007.91431,9.55867,1.62939,448.95963,37.35735,0.0,0
17.3,22,61,33.274,-81.67,-6.79143,-0.51421,21.72873,59.84391,16.9931,1011.24139,9.8306,1.1054,349.7373,-43.3432,0.0,0
14.5,24,38,33.251,-81.668,-7.6487,2.25305,18.7639,75.11497,-33.34399,1009.44629,10.24723,1.00438,290.85349,8.7284,5.23e-11,1
17.8,12,45,33.258,-81.68,-4.01599,2.2205,23.01471,47.20679,129.36111,1009.58215,8.41741,1.62405,504.41022,433.7973,2e-11,1
12.6,28,41,33.254,-81.664,-5.79095,2.29096,17.33316,85.02982,5.62903,1009.07117,10.58636,0.83029,59.24258,2.89237,1.93e-09,1
13.6,75,62,33.275,-81.617,-4.75382,1.4517,18.02979,80.17455,1.36027,1010.51331,10.42414,1.78511,229.04388,0.38425,0.0,0
15.4,15,46,33.259,-81.677,-5.63232,0.81104,20.14477,70.06377,94.59525,1010.84509,10.42025,1.08106,212.78955,-1.62696,5.03e-12,1
16.0,10,47,33.26,-81.682,-5.53114,-0.30869,21.06691,65.53729,99.17788,1011.57703,10.32339,1.45743,166.90767,-17.05822,2.3e-12,1
15.3,20,42,33.255,-81.672,-5.48396,2.49378,19.88456,70.01795,-17.12705,1010.19244,10.25028,0.93425,258.931,9.16553,7.04e-12,1
17.2,48,47,33.26,-81.644,-6.24756,-0.38997,21.47907,61.42585,-22.07049,1007.98694,9.96635,1.32311,425.07257,4.41106,0.0,0
13.3,60,65,33.278,-81.632,-5.32033,1.15992,17.66768,82.22559,21.35633,1009.02753,10.46062,1.94003,115.84519,1.80713,0.0,0
16.1,7,47,33.26,-81.685,-4.19494,1.99363,20.86634,64.18594,-17.67548,1012.04419,9.9793,1.15299,268.09753,-36.19625,1.22e-11,1
13.4,60,45,33.258,-81.632,-5.12229,1.49537,17.81788,81.28468,7.41245,1008.98309,10.44174,2.12023,201.82927,2.49394,0.0,0
16.5,24,35,33.248,-81.668,-6.79967,0.77753,20.73157,62.81809,-69.13994,1008.3894,9.71991,0.71023,377.56799,-6.33947,1.37e-10,1
13.5,62,63,33.276,-81.63,-4.6373,1.49924,18.08589,79.83795,18.791,1010.05847,10.42258,1.93095,177.14333,1.36582,0.0,0
17.4,22,44,33.257,-81.67,-4.10444,0.28854,22.49668,53.91138,134.57594,1009.5946,9.30789,1.82286,241.85953,-5.51351,2.63e-11,1
16.5,21,42,33.255,-81.671,-5.83157,2.54736,20.93265,60.98819,-40.09222,1009.46252,9.54682,0.72264,333.37759,29.56231,0.0,0
16.5,62,33,33.246,-81.63,-5.10625,0.63256,20.87887,65.55691,-20.23429,1008.44104,10.23779,1.61463,423.95706,11.8034,0.0,0
17.8,41,26,33.239,-81.651,-4.42273,3.86978,22.72443,45.4199,39.55035,1007.70703,7.96855,1.57514,518.67438,38.17094,0.0,0
15.5,11,46,33.259,-81.681,-4.75266,1.38994,20.40752,67.36698,89.439,1011.35657,10.18181,1.14374,245.90149,-47.98506,2.86e-11,1
15.2,77,23,33.236,-81.615,-4.14934,1.30953,19.78545,71.83173,-5.4523,1011.05841,10.44066,1.79236,316.91049,10.09032,0.0,0
17.6,51,20,33.233,-81.641,-4.52923,4.74805,22.50496,49.11643,-52.34821,1009.3855,8.48507,1.49225,441.74152,3.9864,0.0,0
17.2,71,8,33.221,-81.621,-4.57765,2.4621,22.25064,53.7671,4.26748,1007.9812,9.15579,1.65569,536.92078,-2.27443,0.0,0
16.6,17,39,33.252,-81.675,-6.34794,0.8729,21.1526,61.33478,8.06647,1008.82629,9.74139,1.0445,288.53662,-28.40491,1.54e-11,1
12.7,23,24,33.237,-81.669,-3.85822,1.71431,17.80243,82.49241,9.38382,1010.40918,10.57118,1.07113,59.72585,1.31137,0.0,0
13.1,58,65,33.278,-81.634,-4.90571,1.17709,17.45191,83.60051,7.82562,1008.74786,10.4918,1.67383,106.24054,2.86741,0.0,0
15.6,41,15,33.228,-81.651,-4.57324,2.71185,20.42693,64.85069,-17.10051,1009.3186,9.83416,1.89595,223.99948,15.38272,0.0,0
14.0,20,41,33.254,-81.672,-4.87731,2.9871,18.57431,76.95757,-51.03704,1010.02887,10.36602,0.92952,212.56342,-0.44028,1.05e-10,1
17.8,65,50,33.263,-81.627,-5.57815,-0.34286,22.56209,55.73536,41.22079,1008.26172,9.67427,2.49491,617.04913,-1.85822,0.0,0
12.9,28,42,33.255,-81.664,-5.74025,2.32037,17.58846,83.70375,-6.39657,1010.06696,10.58349,1.05588,92.28873,0.26383,4.66e-10,1
14.3,13,47,33.26,-81.679,-6.8095,1.19432,19.12259,74.34091,121.18984,1011.43768,10.35497,1.44639,221.04555,-7.04381,1.09e-10,1
17.7,8,55,33.268,-81.684,-4.46514,-2.20781,22.78886,55.79483,55.37212,1010.15283,9.80383,2.29211,520.11963,-51.81845,3.22e-12,1
12.9,24,44,33.257,-81.668,-5.55639,1.79625,17.60745,83.63556,-3.99415,1010.59259,10.58209,0.98856,92.04161,0.50859,9.16e-12,1
14.6,33,38,33.251,-81.659,-6.48748,2.04862,19.0584,74.75787,-17.31779,1009.41766,10.39225,1.38626,241.7782,-6.88326,1.22e-09,1
15.8,7,33,33.246,-81.685,-4.97401,3.72157,20.56553,59.76151,-30.54749,1010.72913,9.12822,0.39458,285.48947,-38.37437,0.0,0
14.2,16,43,33.256,-81.676,-8.40308,1.95764,18.67348,75.94521,5.52185,1010.43549,10.29029,1.25397,301.00433,4.72409,1.11e-10,1
12.7,54,67,33.28,-81.638,-5.03414,1.98596,17.24585,84.93572,21.17786,1008.1557,10.52505,1.47816,65.92395,3.4024,0.0,0
15.0,45,51,33.264,-81.647,-4.01475,0.81459,19.46372,73.13615,29.48958,1010.1134,10.42511,1.63126,133.09625,-0.99552,0.0,0
15.0,14,42,33.255,-81.678,-5.93793,2.42302,19.64596,69.53539,-54.47703,1010.46539,10.02388,0.72923,146.58653,-2.73281,1.15e-10,1
12.0,74,42,33.255,-81.618,-5.40488,1.83895,16.70472,89.63719,-4.82585,1006.84186,10.74021,2.42559,51.67034,15.67351,0.0,0
17.5,62,6,33.219,-81.63,-5.81321,3.25406,22.64247,49.61416,-10.65705,1009.62659,8.64337,2.43496,608.29785,28.82381,0.0,0
15.2,7,42,33.255,-81.685,-6.39642,2.33263,19.88727,68.84805,-52.54514,1011.49365,10.06671,1.10191,196.74393,-13.04519,7.22e-11,1
13.9,17,22,33.235,-81.675,-7.16107,2.30461,18.73459,75.5377,-27.59937,1012.38324,10.2552,1.06641,241.38541,12.51243,0.0,0
13.2,17,43,33.256,-81.675,-6.02469,2.15606,17.84945,81.41524,9.82273,1009.90875,10.46992,1.05802,124.53835,5.30818,1.61e-10,1
14.1,9,50,33.263,-81.683,-6.92226,1.38116,18.90093,75.18765,-53.19408,1012.84918,10.31169,1.44925,395.4928,4.72801,1.42e-10,1
15.3,22,38,33.251,-81.67,-6.6917,1.9748,19.47456,71.71606,-85.71727,1009.34296,10.23773,0.6732,303.66681,-17.59236,3.89e-10,1
14.1,31,41,33.254,-81.661,-4.73954,2.09272,18.80172,75.65388,-28.17415,1010.29614,10.33686,1.27622,205.76939,3.82345,1.26e-09,1
14.7,32,18,33.231,-81.66,-4.96054,2.8645,19.45724,69.79691,-28.11217,1009.87238,9.94756,1.74672,313.63159,-10.8773,0.0,0
14.2,20,42,33.255,-81.672,-7.69843,2.33729,18.54077,76.32813,-132.84061,1010.26178,10.25673,0.86129,293.10358,7.97305,2.6e-10,1
15.0,8,30,33.243,-81.684,-5.44597,5.14945,19.86633,66.18069,-36.93196,1011.00562,9.66953,0.71146,225.40913,-28.0117,0.0,0
15.3,16,47,33.26,-81.676,-5.68957,1.6236,19.8861,70.99651,-48.22466,1011.10016,10.38501,0.92958,157.8954,-8.44544,3.02e-12,1
16.1,58,19,33.232,-81.634,-4.92118,0.29409,21.27098,63.67362,22.52684,1011.87366,10.15592,1.78721,352.2431,14.16229,0.0,0
15.1,12,48,33.261,-81.68,-6.7086,0.33653,19.68366,71.81021,1.45257,1012.01501,10.36031,1.02806,390.40359,3.68413,1.81e-11,1
16.1,73,4,33.217,-81.619,-4.15149,2.62543,20.86731,62.71154,15.76401,1008.77423,9.78319,1.6618,306.41833,9.94661,0.0,0
16.2,63,15,33.228,-81.629,-3.9311,-0.26736,21.37454,63.22801,34.93894,1011.23364,10.15806,1.82503,171.11859,-4.9833,0.0,0
17.6,8,56,33.269,-81.684,-5.57359,-1.1268,22.40469,55.95741,27.79381,1009.92291,9.60175,2.22054,572.91205,-7.06221,5.36e-12,1
13.7,7,46,33.259,-81.685,-4.08445,1.78507,18.71177,76.60956,26.35696,1012.19305,10.3876,1.39215,242.32669,2.76331,2.64e-10,1
17.0,7,49,33.262,-81.685,-3.50027,-0.38631,22.16569,59.09585,64.24406,1011.53992,9.97351,2.1526,230.22075,-17.24056,3.45e-12,1
17.6,9,48,33.261,-81.683,-4.60281,1.82585,22.76795,50.44213,79.37169,1011.04761,8.84375,1.4489,594.20453,67.82425,1.28e-11,1
12.5,11,47,33.26,-81.681,-4.90656,1.85985,17.43081,84.86243,2.28162,1010.40887,10.61789,0.71054,125.87813,2.88399,1e-09,1
15.2,26,39,33.252,-81.666,-5.59816,1.52747,19.83935,70.60919,71.1847,1009.61682,10.31286,1.08949,225.91914,-6.9027,4.19e-10,1
16.1,10,44,33.257,-81.682,-5.38877,1.87195,20.77788,64.50627,-20.123,1010.46613,9.98896,1.21522,233.98796,-57.93438,1.82e-11,1
14.4,10,48,33.261,-81.682,-6.79979,2.01206,19.02827,74.56694,-31.93178,1012.45807,10.31407,1.18925,379.20599,2.29266,8.48e-12,1
13.1,18,44,33.257,-81.674,-6.05576,1.91018,17.71471,82.42928,-9.0846,1009.98431,10.50809,0.9101,112.59375,4.61431,9.71e-10,1
14.8,23,38,33.251,-81.669,-7.7459,2.05115,19.08151,72.56001,-26.44582,1009.41345,10.10171,0.74534,279.78741,2.09083,4.9e-10,1
16.0,12,40,33.253,-81.68,-5.59705,1.62596,20.49096,65.32346,-14.899,1010.19177,9.93738,0.90365,279.31256,9.6969,4.23e-11,1
16.4,11,40,33.253,-81.681,-5.78208,1.58553,21.28521,59.38589,66.47251,1010.04944,9.49884,1.02871,254.07977,67.06827,3.71e-11,1
13.4,32,40,33.253,-81.66,-5.83564,2.26912,17.90629,80.84522,-21.19195,1009.61633,10.43778,0.96165,144.4948,1.97625,9.59e-10,1
17.5,12,48,33.261,-81.68,-5.0596,-1.32687,22.24746,55.987,60.63364,1010.57257,9.50615,1.37219,544.66565,-44.68827,2.68e-11,1
17.0,29,43,33.256,-81.663,-5.80681,-0.75939,21.67162,60.6007,17.87645,1009.97516,9.93184,0.98479,427.70297,5.76047,0.0,0
14.1,31,42,33.255,-81.661,-4.81956,1.60262,18.92157,75.27917,41.0624,1010.79797,10.35936,1.25525,200.93312,2.11233,4.78e-10,1
13.4,27,15,33.228,-81.665,-4.69833,2.87964,18.25645,78.8165,6.11163,1009.85327,10.4045,1.24032,243.96701,-7.43084,0.0,0
15.8,9,40,33.253,-81.683,-6.345,0.91801,20.03592,67.63246,-84.8903,1010.72998,9.99085,0.35225,384.7355,57.38081,7.51e-12,1
17.0,38,7,33.22,-81.654,-3.47056,0.87163,22.03138,56.10156,26.41796,1008.96747,9.41374,1.37649,205.22649,2.82064,0.0,0
15.5,23,41,33.254,-81.669,-4.9606,0.74255,20.28473,69.33273,60.62806,1010.06134,10.41173,1.08962,250.52013,-18.86844,5.42e-11,1
14.0,34,41,33.254,-81.658,-6.05758,2.19355,18.56712,76.91499,-40.37397,1010.52057,10.35049,1.2218,213.69017,3.70807,5.98e-11,1
16.4,58,23,33.236,-81.634,-3.55712,0.09682,21.29877,62.82249,17.40754,1010.27502,10.05477,1.61608,354.31842,22.6788,0.0,0
16.9,18,16,33.229,-81.674,-5.79671,1.81428,22.02119,55.4817,17.25371,1009.6806,9.2971,2.47768,294.54218,88.98737,0.0,0
14.8,18,46,33.259,-81.674,-5.62816,2.05053,19.52168,72.2006,-3.8885,1011.18054,10.31866,1.0023,216.29262,-1.80524,5.17e-12,1
12.6,34,67,33.28,-81.658,-6.26273,2.31571,17.26449,85.26836,37.87901,1009.11487,10.56866,1.13001,63.41999,3.66576,0.0,0
13.5,15,43,33.256,-81.677,-5.83799,2.53373,18.16132,79.50633,-20.0324,1010.26947,10.42739,1.1578,157.42772,2.34689,4.31e-12,1
13.2,25,25,33.238,-81.667,-2.79756,1.40246,18.38876,78.54691,41.35367,1010.75586,10.44759,1.41075,144.21855,4.93171,0.0,0
15.3,69,63,33.276,-81.623,-4.95371,0.79967,19.19644,75.92002,1.6367,1010.06775,10.63996,1.53337,237.82817,0.28834,0.0,0
17.8,18,53,33.266,-81.674,-5.63492,0.01545,22.52623,54.84148,-44.11523,1011.10724,9.47034,1.52097,532.63556,-11.28645,0.0,0
15.2,42,37,33.25,-81.65,-5.52137,1.21559,19.55468,72.81223,-11.16945,1009.56,10.44497,1.0462,205.64124,-1.17887,1.34e-09,1
12.5,53,55,33.268,-81.639,-5.4678,1.94181,17.16425,86.27254,6.05587,1009.35229,10.62173,2.32775,125.07271,7.3104,0.0,0
17.3,28,51,33.264,-81.664,-7.16681,0.72752,21.4794,57.9787,-138.32318,1009.65497,9.39165,0.36073,374.69324,65.0627,0.0,0
12.3,12,45,33.258,-81.68,-5.93722,2.22917,17.31275,85.61951,29.23159,1009.25732,10.64376,0.83454,75.95415,9.16425,8.26e-11,1
15.6,57,60,33.273,-81.635,-4.30596,1.00953,19.79074,72.59196,-2.06573,1010.47925,10.56097,1.40456,169.06662,-0.32813,0.0,0
15.3,37,37,33.25,-81.655,-5.10064,1.80558,19.87818,70.91133,89.89279,1009.47864,10.38406,1.22344,258.81155,4.29608,3.66e-09,1
16.1,18,40,33.253,-81.674,-6.20635,2.22024,20.49324,64.02693,-118.74519,1009.29169,9.75017,0.51783,271.0574,24.25897,2.15e-11,1
16.2,11,41,33.254,-81.681,-5.62945,1.53004,20.80808,60.97357,17.69559,1010.18085,9.46315,0.6373,354.93408,57.05319,5.75e-12,1
12.4,7,46,33.259,-81.685,-5.34231,1.62804,17.45655,84.95142,0.83214,1010.65057,10.64387,1.02769,101.79621,2.23604,8.85e-12,1
13.8,12,42,33.255,-81.68,-6.62288,3.63545,18.37694,78.0574,-51.32742,1010.63086,10.376,0.92438,360.38928,-4.43073,0.0,0
17.0,9,47,33.26,-81.683,-5.24801,0.54619,22.27234,57.19005,82.11487,1011.00525,9.72214,1.4556,311.08853,62.92667,3.45e-12,1
13.5,36,14,33.227,-81.656,-5.07887,2.35617,18.31162,78.72051,-25.88531,1009.73315,10.43,1.81827,160.31921,-1.03131,0.0,0
14.6,6,31,33.244,-81.686,-5.93482,5.51562,19.42639,67.85308,0.25863,1011.06238,9.63982,0.76252,306.59399,13.94872,0.0,0
12.3,37,39,33.252,-81.655,-5.72052,2.41977,17.12667,86.5139,-7.63001,1008.12189,10.63889,0.78433,28.46134,3.18906,4.88e-09,1
14.2,21,46,33.259,-81.671,-6.9218,1.84674,18.986,74.42261,36.70023,1011.79761,10.27299,1.03353,255.69411,9.19043,1.31e-10,1
14.8,8,45,33.258,-81.684,-5.64676,2.27184,19.66388,70.35733,38.5209,1011.5965,10.14209,1.06301,268.89938,30.08113,1.45e-10,1
17.9,22,8,33.221,-81.67,-6.28112,3.34121,22.4831,50.26518,-43.67894,1009.47253,8.6714,0.92444,510.72778,-18.49243,0.0,0
17.4,25,42,33.255,-81.667,-2.36828,-0.06576,22.34028,53.98436,66.3978,1009.30505,9.23204,1.22864,208.20988,-7.84779,1.77e-11,1
17.2,8,55,33.268,-81.684,-4.19703,-1.21614,21.82059,60.19322,-39.5142,1010.38544,9.95286,1.51324,500.86664,-13.18713,4.02e-12,1
16.6,19,37,33.25,-81.673,-7.34681,1.81071,20.98308,61.56589,23.93979,1008.46289,9.67785,1.33336,306.30908,-1.68535,3.9e-10,1
13.2,38,54,33.267,-81.654,-5.51262,1.85851,17.70731,82.40771,-9.76425,1010.28369,10.49722,1.56813,123.42842,5.11311,0.0,0
15.4,37,47,33.26,-81.655,-6.10176,0.0293,19.69595,72.69058,41.10361,1009.9541,10.51702,1.11521,277.95404,-5.4747,0.0,0
17.3,75,41,33.254,-81.617,-3.41105,1.10231,22.10694,57.8507,97.95209,1007.90912,9.76387,2.10079,431.16531,14.92538,0.0,0
13.6,15,45,33.258,-81.677,-6.26723,2.00185,18.30769,78.69957,-8.54418,1010.6853,10.41445,1.20988,164.3571,1.20314,5.18e-10,1
16.3,27,44,33.257,-81.665,-5.99161,0.65252,20.69606,66.44312,-47.36006,1010.80768,10.23269,0.93994,372.4147,5.161,0.0,0
14.2,36,39,33.252,-81.656,-4.16071,1.35935,18.95592,75.13509,49.26725,1010.03949,10.37015,1.22172,180.87495,-1.01892,1.01e-09,1
15.7,8,43,33.256,-81.684,-4.90622,2.38547,20.42572,66.96735,-23.05231,1010.94684,10.13758,1.20214,359.08353,-7.54628,9.45e-11,1
14.4,10,47,33.26,-81.682,-7.00505,1.86344,19.03996,74.54562,-21.48725,1012.08807,10.3226,1.18203,377.08896,-2.7507,1.12e-11,1
17.1,38,18,33.231,-81.654,-2.56946,1.44052,22.13322,55.92195,98.2141,1008.30695,9.44909,1.8665,350.42136,-12.71348,0.0,0
13.9,39,40,33.253,-81.653,-5.82264,2.12308,18.60744,76.85514,-14.53983,1009.86877,10.37589,1.39542,205.04938,4.1394,0.0,0
